"id","doc_number","text_start","text_end","file_name","path_name","old_file_name","topic_code","topic_number","line_number","new_line","users_id","created_at","updated_at","formula_master_pms_line_id"
"303","MF2212017","-ความกว้าง 30.72 mm ± 0.61 mm\r\n-ความยาว 31.25 mm ± 0.63 mm\r\n-ความสูง 86.08 mm ± 1.72 mm","","-","-","-","FM","7","5","0","1","2022-12-12 02:51:04","2022-12-12 02:51:04","470"
"304","MF2212017","หาค่าเฉลี่ย กล่อง 10 ชิ้น = 55.21 g.\r\nน้ำหนักเฉลี่ย 5.52 g./กล่อง ± 0.11 g.","","-","-","-","FM","7","6","0","1","2022-12-12 02:51:15","2022-12-12 02:51:15","471"
"305","MF2212017","ไม่มี","","-","-","-","FM","7","7","0","1","2022-12-12 02:51:25","2022-12-12 02:51:25","472"
"306","MF2212017","พิมพ์ตัวอักษรและรูปภาพ","","-","-","-","FM","7","8","0","1","2022-12-12 02:51:35","2022-12-12 02:51:35","473"
"307","MF2212017","พลาสติก","","-","-","-","FM","7","1","0","1","2022-12-12 02:51:46","2022-12-12 02:51:46","474"
"308","MF2212017","จุกในปลายแหลม สีขาว ทึบแสง\r\n          ดังรูปภาพประกอบ","","20221212_095232_จุกใน.png","20221212_095232_จุกใน.png","จุกใน.png","FM","7","2","0","1","2022-12-12 02:52:32","2022-12-12 02:52:32","475"
"309","MF2212017","เรียบเนียน","","-","-","-","FM","7","3","0","1","2022-12-12 02:52:53","2022-12-12 02:52:53","476"
"310","MF2212017","-","","-","-","-","FM","7","4","0","1","2022-12-12 02:53:10","2022-12-12 02:53:10","477"
"311","MF2212017","-ความกว้างด้านล่าง 5.07 mm ± 0.10 mm\r\n-ความกว้างปลาย 3.89 mm ± 0.08 mm\r\n-ความสูง 13.09 mm ± 0.26 mm","","-","-","-","FM","7","5","0","1","2022-12-12 02:53:23","2022-12-12 02:53:23","478"
"312","MF2212017","หาค่าเฉลี่ย จุกใน 10 ชิ้น = 1.81 g.\r\nน้ำหนักเฉลี่ย 0.18 g./จุกใน ± 0.004 g.","","-","-","-","FM","7","6","0","1","2022-12-12 02:53:32","2022-12-12 02:53:32","479"
"313","MF2212017","ไม่มี","","-","-","-","FM","7","7","0","1","2022-12-12 02:53:43","2022-12-12 02:53:43","480"
"314","MF2212017","ไม่มี","","-","-","-","FM","7","8","0","1","2022-12-12 02:53:47","2022-12-12 02:53:47","481"
"315","MF2212017","พลาสติก","","-","-","-","FM","7","1","0","1","2022-12-12 02:53:57","2022-12-12 02:53:57","482"
"316","MF2212017","-หลอดทรงรี ตัดซีลแนวตรง\r\n-สีชมพูอ่อน ทึบแสง\r\n          ดังรูปภาพประกอบ","","20221212_095422_หลอด.png","20221212_095422_หลอด.png","หลอด.png","FM","7","2","0","1","2022-12-12 02:54:22","2022-12-12 02:54:22","483"
"317","MF2212017","เรียบเนียน","","-","-","-","FM","7","3","0","1","2022-12-12 02:54:30","2022-12-12 02:54:30","484"
"318","MF2212017","7 g.","","-","-","-","FM","7","4","0","1","2022-12-12 02:54:50","2022-12-12 02:54:50","485"
"319","MF2212017","-ความกว้างคอขวด 9.60 mm ± 0.19 mm\r\n-ความหนาหลอด 15.18 mm ± 0.30 mm\r\n-ความกว้างหลอด 31.49 mm ± 0.63 mm\r\n-ความสูง 63.29 mm ± 1.27 mm","","-","-","-","FM","7","5","0","1","2022-12-12 02:54:59","2022-12-12 02:54:59","486"
"320","MF2212017","หาค่าเฉลี่ย หลอด 10 ชิ้น = 24.75 g.\r\nน้ำหนักเฉลี่ย 2.48 g./หลอด ± 0.05 g","","-","-","-","FM","7","6","0","1","2022-12-12 02:55:08","2022-12-12 02:55:08","487"
"321","MF2212017","สกรีนตัวอักษรและรูปภาพ","","-","-","-","FM","7","8","0","1","2022-12-12 02:55:18","2022-12-12 02:55:18","489"
"322","MF2212017","ไม่มี","","-","-","-","FM","7","7","0","1","2022-12-12 02:55:28","2022-12-12 02:55:28","488"
"323","MF2212017","-กล่องเปิดปิด ทรงสูง \r\n-สีชมพู ทึบแสง\r\n-พื้นผิว เรียบเนียน มีความด้าน มีการปั๊มนูนบริเวณชื่อแบรนด์ด้านหน้า และฝากล่อง\r\n          ดังรูปภาพประกอบ","","20221212_095714_ลักษณะภายนอก1.jpg","20221212_095714_ลักษณะภายนอก1.jpg","ลักษณะภายนอก1.jpg","FM","10","1","0","1","2022-12-12 02:57:14","2022-12-12 02:57:14","490"
"324","MF2212017","","","20221212_095725_ลักษณะภายนอก2.jpg","20221212_095725_ลักษณะภายนอก2.jpg","ลักษณะภายนอก2.jpg","FM","10","1","0","1","2022-12-12 02:57:25","2022-12-12 02:57:25","490"
"325","MF2212017","-","","-","-","-","FM","10","2","0","1","2022-12-12 02:57:33","2022-12-12 02:57:33","491"
"326","MF2212017","พื้นผิว เรียบเนียน มีความด้าน มีการปั๊มนูนบริเวณชื่อแบรนด์ด้านหน้า และฝากล่อง","","20221212_095752_กล่องบระจุข้อ10.png","20221212_095752_กล่องบระจุข้อ10.png","กล่องบระจุข้อ10.png","FM","10","3","0","1","2022-12-12 02:57:52","2022-12-12 02:57:52","492"
"327","MF2212017","-","","-","-","-","FM","10","4","0","1","2022-12-12 02:58:00","2022-12-12 02:58:00","493"
"328","MF2212017","17.45 g. ± 0.87 g.","","-","-","-","FM","10","5","0","1","2022-12-12 02:58:09","2022-12-12 02:58:09","494"
"329","MF2212016","ชุดดรอปเปอร์","","-","-","-","FM","7","1","0","1","2022-12-12 03:42:22","2022-12-12 03:42:22","495"
"330","MF2212016","-	จุกบีบสีขาวนม  ทึบแสง\r\n-	วาล์วสีขาวนม ทึบแสง\r\n-	แท่งแก้วสีใส โปร่งแสง\r\nดังรูปภาพประกอบ","","20221212_104418_รูปภาพ1.jpg","20221212_104418_รูปภาพ1.jpg","รูปภาพ1.jpg","FM","7","2","0","1","2022-12-12 03:44:18","2022-12-12 03:44:18","496"
"331","MF2212016","เรียบเนียน","","-","-","-","FM","7","3","0","1","2022-12-12 03:44:27","2022-12-12 03:44:27","497"
"332","MF2212016","-","","-","-","-","FM","7","4","0","1","2022-12-12 03:44:33","2022-12-12 03:44:33","498"
"333","MF2212016","-	เส้นผ่านศูนย์กลาง 20.65 mm ± 0.41 mm \r\n-	ความสูง 93.03 mm ± 1.86 mm","","-","-","-","FM","7","5","0","1","2022-12-12 03:44:41","2022-12-12 03:44:41","499"
"334","MF2212016","-	น้ำหนัก ชุดดรอปเปอร์ 10 ชิ้น = 46.00 g.\r\n-	น้ำหนักเฉลี่ย 4.60 g./ชุด ± 0.23 g.","","-","-","-","FM","7","6","0","1","2022-12-12 03:44:46","2022-12-12 03:44:46","500"
"335","MF2212016","ไม่มี","","-","-","-","FM","7","7","0","1","2022-12-12 03:44:56","2022-12-12 03:44:56","501"
"336","MF2212016","ไม่มี","","-","-","-","FM","7","8","0","1","2022-12-12 03:44:59","2022-12-12 03:44:59","502"
"337","MF2212016","ขวดพร้อมสกรีน","","-","-","-","FM","7","1","0","1","2022-12-12 03:45:19","2022-12-12 03:45:19","503"
"338","MF2212016","-	ขวดแก้วโอปอลสีขาว ทึบแสง\r\n-	สกรีนด้านหน้าและด้านหลัง\r\n                  ดังรูปภาพประกอบ","","20221212_104536_รูปภาพ2.jpg","20221212_104536_รูปภาพ2.jpg","รูปภาพ2.jpg","FM","7","2","0","1","2022-12-12 03:45:36","2022-12-12 03:45:36","504"
"339","MF2212016","เรียบเนียน และมีความสาก เมื่อสัมผัสบริเวณสกรีน","","-","-","-","FM","7","3","0","1","2022-12-12 03:45:44","2022-12-12 03:45:44","505"
"340","MF2212016","21 g.","","-","-","-","FM","7","4","0","1","2022-12-12 03:45:52","2022-12-12 03:45:52","506"
"341","MF2212016","-	เส้นผ่านศูนย์กลางคอ 19.93 mm ± 0.40 mm\r\n-	เส้นผ่านศูนย์กลางปากขวด 17.51 mm ± 0.35 mm\r\n-	เส้นผ่านศูนย์กลางขวด 35.01 mm ± 0.70 mm","","-","-","-","FM","7","5","0","1","2022-12-12 03:45:58","2022-12-12 03:45:58","507"
"342","MF2212016","-	น้ำหนัก ขวด 10 ชิ้น = 552.60 g.\r\n-	น้ำหนักเฉลี่ย 55.26 g./ขวด ± 2.76 g.","","-","-","-","FM","7","6","0","1","2022-12-12 03:46:09","2022-12-12 03:46:09","508"
"343","MF2212016","ไม่มี","","-","-","-","FM","7","7","0","1","2022-12-12 03:46:17","2022-12-12 03:46:17","509"
"344","MF2212016","สกรีนตัวหนังสือสีชมพูเข้มด้านหน้า และชมพูอ่อนด้านหลัง","","-","-","-","FM","7","8","0","1","2022-12-12 03:46:25","2022-12-12 03:46:25","510"
"345","MF2212016","กล่อง","","-","-","-","FM","7","1","0","1","2022-12-12 03:46:32","2022-12-12 03:46:32","511"
"346","MF2212016","-	กล่องเปิดปิด สีชมพูขาว มีความด้าน\r\nดังรูปภาพประกอบ","","20221212_104642_รูปภาพ3.png","20221212_104642_รูปภาพ3.png","รูปภาพ3.png","FM","7","2","0","1","2022-12-12 03:46:43","2022-12-12 03:46:43","512"
"347","MF2212016","เรียบเนียน มีความนูนที่ชื่อแบรนด์","","-","-","-","FM","7","3","0","1","2022-12-12 03:46:53","2022-12-12 03:46:53","513"
"348","MF2212016","-","","-","-","-","FM","7","4","0","1","2022-12-12 03:46:58","2022-12-12 03:46:58","514"
"350","MF2212016","-	ความกว้าง 38.94 mm ± 0.78 mm\r\n-	ความยาว 38.55 mm ± 0.77 mm\r\n-	ความสูง 103.82 mm ± 2.08 mm","","-","-","-","FM","7","5","0","1","2022-12-12 03:47:30","2022-12-12 03:47:30","515"
"351","MF2212016","-	น้ำหนัก กล่อง 10 ชิ้น = 79.70 g.\r\n-     น้ำหนักเฉลี่ย 7.97 g./กล่อง ± 0.40 g.","","-","-","-","FM","7","6","0","1","2022-12-12 03:47:36","2022-12-12 03:47:36","516"
"352","MF2212016","ไม่มี","","-","-","-","FM","7","7","0","1","2022-12-12 03:47:44","2022-12-12 03:47:44","517"
"353","MF2212016","พิมพ์รูปภาพและตัวอักษรทั้ง 4 ด้าน","","-","-","-","FM","7","8","0","1","2022-12-12 03:47:51","2022-12-12 03:47:51","518"
"354","MF2212016","","","20221212_105043_รูปภาพ4.png","20221212_105043_รูปภาพ4.png","รูปภาพ4.png","FM","10","1","0","1","2022-12-12 03:50:43","2022-12-12 03:50:43","519"
"355","MF2212016","ไม่มีสติกเกอร์","","-","-","-","FM","10","2","0","1","2022-12-12 03:50:52","2022-12-12 03:50:52","520"
"356","MF2212016","ทรงสี่เหลี่ยมเคลือบด้าน","","-","-","-","FM","10","3","0","1","2022-12-12 03:51:00","2022-12-12 03:51:00","521"
"357","MF2212016","ชริ้ง","","-","-","-","FM","10","5","0","1","2022-12-12 03:51:08","2022-12-12 03:51:08","523"
"358","MF2212019","ขวดพร้อมสกรีน","","-","-","-","FM","7","1","0","1","2022-12-12 04:20:09","2022-12-12 04:20:09","524"
"359","MF2212019","-ขวดแก้วโอปอล สีขาวนม ทึบแสง\r\n-สกรีนสีเทาเข้ม ด้านหน้าและด้านหลัง\r\n\r\nดังรูปภาพประกอบ","","20221212_112047_ขวด.png","20221212_112047_ขวด.png","ขวด.png","FM","7","2","0","1","2022-12-12 04:20:47","2022-12-12 04:20:47","525"
"360","MF2212019","เรียบเนียน มีความสากบริเวณสกรีน","","-","-","-","FM","7","3","0","1","2022-12-12 04:20:57","2022-12-12 04:20:57","526"
"361","MF2212019","24 g.","","-","-","-","FM","7","4","0","1","2022-12-12 04:21:04","2022-12-12 04:21:04","527"
"362","MF2212019","-เส้นผ่านศูนย์กลางคอขวด 26.73 mm ± 0.53 mm\r\n-เส้นผ่านศูนย์กลางปากขวด 17.40 mm ± 0.35 mm\r\n-เส้นผ่านศูนย์กลางขวด 35.32 mm ± 0.71 mm\r\n-ความสูง 79.22 mm ± 1.58 mm","","-","-","-","FM","7","5","0","1","2022-12-12 04:21:23","2022-12-12 04:21:23","528"
"363","MF2212019","น้ำหนัก ขวด 10 ชิ้น = 559.90 g.\r\nน้ำหนักเฉลี่ย 55.99 g./ขวด ± 2.80 g.","","-","-","-","FM","7","6","0","1","2022-12-12 04:21:32","2022-12-12 04:21:32","529"
"364","MF2212019","ไม่มี","","-","-","-","FM","7","7","0","1","2022-12-12 04:21:40","2022-12-12 04:21:40","530"
"365","MF2212019","พิมพ์ตัวหนังสือด้านหน้าและด้านหลัง","","-","-","-","FM","7","8","0","1","2022-12-12 04:21:47","2022-12-12 04:21:47","531"
"366","MF2212019","จุกบีบ – ยาง\r\nวาล์ว – พลาสติก\r\nแท่งแก้ว - แก้ว","","-","-","-","FM","7","1","0","1","2022-12-12 04:22:08","2022-12-12 04:47:27","532"
"367","MF2212019","-	จุกบีบสีขาวนม ทึบแสง\r\n-	วาล์วสีขาวนม ทึบแสง\r\n-	แท่งแก้ว สีใส โปร่งแสง\r\nดังรูปภาพประกอบ","","20221212_112226_dopper 1.png","20221212_112226_dopper 1.png","dopper 1.png","FM","7","2","0","1","2022-12-12 04:22:26","2022-12-12 04:47:17","533"
"368","MF2212019","","","20221212_112235_dopper2.png","20221212_112235_dopper2.png","dopper2.png","FM","7","2","0","1","2022-12-12 04:22:35","2022-12-12 04:22:35","533"
