"id","formula_masters_id","topic_masters_id","registration_document_id","product_code","bmr_lot","bmr_dom","bmr_pamount","bmr_ind","record_status","month_number","batch_size","theoretical_yield","theoretical_yield_percent","standard_yield","standard_yield_percent","actual_yield","actual_yield_percent","lost_the_mixing_process","lost_the_mixing_process_percent","text_note1","year_number","users_id","document_statuses_id","created_at","updated_at"
"135","MF2301013","2","FM-PD-09","DPS300","DPS300L01B01","01/14/2023","126.2500","01/14/2023","1","1","","","","","","","","","","","2023","17","2","2023-01-12 07:13:34","2023-01-12 07:13:36"
"136","MF2301013","2","FM-PD-09","DPS300","DPS300L01B01","01/14/2023","126.2500","01/14/2023","1","1","","","","","","","","","","","2023","17","2","2023-01-12 07:14:13","2023-01-12 07:14:13"
"137","MF2301013","2","FM-PD-09","DPS300","DPS300L01B02","01/14/2023","126.2500","01/14/2023","1","1","","","","","","","","","","","2023","17","2","2023-01-12 07:14:33","2023-01-12 07:14:34"
"138","MF2301011","2","FM-PD-09","MCS15","MCS15L02B01","01/14/2023","100.0000","01/14/2023","1","1","","","","","","","","","","","2023","17","2","2023-01-12 07:39:40","2023-01-12 07:39:41"
"139","MF2301013","2","FM-PD-09","DPS300","DPS300L01B01","01/14/2023","95.5000","01/14/2023","1","1","","","","","","","","","","","2023","17","2","2023-01-12 07:43:45","2023-01-12 07:43:46"
"140","MF2301013","2","FM-PD-09","DPS300","DPS300L01B02","01/14/2023","95.5000","01/14/2023","1","1","","","","","","","","","","","2023","17","2","2023-01-12 07:44:20","2023-01-12 07:44:21"
"141","MF2301013","2","FM-PD-09","DPS300","DPS300L01B03","01/14/2023","95.5000","01/14/2023","1","1","","","","","","","","","","","2023","17","2","2023-01-12 07:44:58","2023-01-12 07:44:58"
"142","MF2212021","2","FM-PD-09","HHS50","HHS50L06B02","01/17/2023","98.1000","01/17/2023","1","1","","","","","","","","","","","2023","20","2","2023-01-13 03:26:54","2023-01-13 03:27:19"
"143","MF2212021","2","FM-PD-09","HHS50","HHS50L06B03","01/17/2023","98.1000","01/17/2023","1","1","","","","","","","","","","","2023","20","2","2023-01-13 03:28:30","2023-01-13 03:28:34"
"144","MF2212021","2","FM-PD-09","HHS50","HHS50L06B04","01/17/2023","98.1000","01/17/2023","1","1","","","","","","","","","","","2023","20","2","2023-01-13 03:29:29","2023-01-13 03:29:30"
"145","MF2301011","2","FM-PD-09","MCS15","MCS15L02B02","01/17/2023","49.5000","01/17/2023","1","1","","","","","","","","","","","2023","18","2","2023-01-13 09:16:31","2023-01-13 09:16:33"
"146","MF2212019","2","FM-PD-09","SAS24","SAS24L03B24","01/18/2023","120.0000","01/18/2023","1","1","","","","","","","","","","","2023","18","2","2023-01-13 09:32:25","2023-01-13 09:32:26"
"147","MF2212015","2","FM-PD-09","SWS7","SWS7L16B08","01/18/2023","70.0000","01/18/2023","1","1","","","","","","","","","","","2023","18","2","2023-01-13 09:36:16","2023-01-13 09:36:18"
"148","MF2212010","2","FM-PD-09","SAS8","SAS8L03B10","01/19/2023","80.0000","01/19/2023","1","1","","","","","","","","","","","2023","18","2","2023-01-13 09:37:17","2023-01-13 09:37:18"
"149","MF2212010","2","FM-PD-09","SAS8","SAS8L03B11","01/19/2023","80.0000","01/19/2023","1","1","","","","","","","","","","","2023","18","2","2023-01-13 09:37:39","2023-01-13 09:37:40"
"150","MF2212010","2","FM-PD-09","SAS8","SAS8L03B12","01/19/2023","80.0000","01/19/2023","1","1","","","","","","","","","","","2023","18","2","2023-01-13 09:37:57","2023-01-13 09:37:58"
"151","MF2212015","2","FM-PD-09","SWS7","SWS7L16B09","01/18/2023","70.0000","01/18/2023","1","1","","","","","","","","","","","2023","20","2","2023-01-13 09:43:20","2023-01-13 09:43:21"
"152","MF2301014","2","FM-PD-09","FLS40","FLS40L01B01","01/18/2023","60.3000","01/18/2023","1","1","","","","","","","","","","","2023","17","2","2023-01-13 09:54:29","2023-01-13 09:54:37"
"153","MF2301015","2","FM-PD-09","MCS15","MCS15L02B02","01/17/2023","49.5000","01/17/2023","1","1","","","","","","","","","","","2023","18","2","2023-01-14 02:58:58","2023-01-14 02:59:04"
"154","MF2301016","2","FM-PD-09","PSG7","PSG7L06B01","01/19/2023","21.3400","01/19/2023","1","1","","","","","","","","","","","2023","20","2","2023-01-16 03:32:51","2023-01-16 03:32:57"
"155","MF2212015","2","FM-PD-09","SWS7","SWS7","01/16/2023","70.0000","01/16/2023","1","1","","","","","","","","","","","2023","21","1","2023-01-16 08:14:07","2023-01-16 08:14:07"
"156","MF2212021","2","FM-PD-09","HHS50","HHS50L06B05","01/20/2023","97.6000","01/20/2023","1","1","","","","","","","","","","","2023","19","2","2023-01-18 03:44:02","2023-01-18 03:44:43"
"157","MF2212021","2","FM-PD-09","HHS50","HHS50L06B06","01/20/2023","97.6000","01/20/2023","1","1","","","","","","","","","","","2023","19","2","2023-01-18 03:47:13","2023-01-18 03:57:35"
"158","MF2212021","2","FM-PD-09","HHS50","HHS50L06B07","01/20/2023","97.6000","01/20/2023","1","1","","","","","","","","","","","2023","19","2","2023-01-18 03:49:19","2023-01-18 03:49:22"
"159","MF2212021","2","FM-PD-09","HHS50","HHS50L06B08","01/20/2023","97.6000","01/20/2023","1","1","","","","","","","","","","","2023","19","2","2023-01-18 03:51:58","2023-01-18 03:52:05"
"160","MF2301002","2","FM-PD-09","GUC30","GUC30L01B04","01/23/2023","102.0000","01/23/2023","1","1","","","","","","","","","","","2023","18","2","2023-01-19 06:22:45","2023-01-19 06:26:12"
"161","MF2301002","2","FM-PD-09","GUC30","GUC30L01B05","01/23/2023","102.0000","01/23/2023","1","1","","","","","","","","","","","2023","18","2","2023-01-19 06:26:31","2023-01-19 06:26:31"
"162","MF2301002","2","FM-PD-09","GUC30","GUC30L01B06","01/24/2023","102.0000","01/24/2023","1","1","","","","","","","","","","","2023","18","2","2023-01-19 06:26:58","2023-01-19 06:26:58"
"163","MF2301002","2","FM-PD-09","GUC30","GUC30L01B07","01/24/2023","102.0000","01/24/2023","1","1","","","","","","","","","","","2023","18","2","2023-01-19 06:27:17","2023-01-19 06:27:18"
"164","MF2301002","2","FM-PD-09","GUC30","GUC30L01B08","01/25/2023","102.0000","01/25/2023","1","1","","","","","","","","","","","2023","18","2","2023-01-19 06:27:33","2023-01-19 06:27:34"
"165","MF2301002","2","FM-PD-09","GUC30","GUC30L01B09","01/25/2023","102.0000","01/25/2023","1","1","","","","","","","","","","","2023","18","2","2023-01-19 06:27:56","2023-01-19 06:27:56"
"166","MF2301002","2","FM-PD-09","GUC30","GUC30L01B10","01/26/2023","102.0000","01/26/2023","1","1","","","","","","","","","","","2023","18","2","2023-01-19 06:28:16","2023-01-19 06:28:17"
"167","MF2301002","2","FM-PD-09","GUC30","GUC30L01B11","01/26/2023","102.0000","01/26/2023","1","1","","","","","","","","","","","2023","18","2","2023-01-19 06:28:37","2023-01-19 06:28:39"
"168","MF2301002","2","FM-PD-09","GUC30","GUC30L01B12","01/27/2023","102.0000","01/27/2023","1","1","","","","","","","","","","","2023","18","2","2023-01-19 06:29:01","2023-01-19 06:29:01"
"169","MF2301002","2","FM-PD-09","GUC30","GUC30L01B13","01/27/2023","102.0000","01/27/2023","1","1","","","","","","","","","","","2023","18","2","2023-01-19 06:29:19","2023-01-19 06:29:19"
"170","MF2301002","2","FM-PD-09","GUC30","GUC30L01B14","01/28/2023","102.0000","01/28/2023","1","1","","","","","","","","","","","2023","18","2","2023-01-19 06:29:44","2023-01-19 06:29:45"
"171","MF2301002","2","FM-PD-09","GUC30","GUC30L01B15","01/28/2023","58.5000","01/28/2023","1","1","","","","","","","","","","","2023","18","2","2023-01-19 06:31:44","2023-01-19 06:31:45"
"172","MF2212021","2","FM-PD-09","HHS50","HHS50L06B09","01/26/2023","97.6000","01/26/2023","1","1","","","","","","","","","","","2023","21","2","2023-01-20 01:51:56","2023-01-20 01:51:59"
"173","MF2301006","2","FM-PD-09","GMA30","GMA30L01B04","01/23/2023","102.0000","01/23/2023","1","1","","","","","","","","","","","2023","18","2","2023-01-20 02:00:39","2023-01-20 02:00:42"
"174","MF2301006","2","FM-PD-09","GMA30","GMA30L01B05","01/23/2023","102.0000","01/23/2023","1","1","","","","","","","","","","","2023","18","2","2023-01-20 02:02:08","2023-01-20 02:02:10"
"175","MF2301006","2","FM-PD-09","GMA30","GMA30L01B06","01/24/2023","102.0000","01/24/2023","1","1","","","","","","","","","","","2023","19","2","2023-01-20 03:26:20","2023-01-20 03:26:35"
"176","MF2301006","2","FM-PD-09","GMA30","GMA30L01B07","01/24/2023","102.0000","01/24/2023","1","1","","","","","","","","","","","2023","19","2","2023-01-20 03:27:30","2023-01-20 03:27:38"
"177","MF2301006","2","FM-PD-09","GMA30","GMA30L01B08","01/25/2023","102.0000","01/25/2023","1","1","","","","","","","","","","","2023","19","2","2023-01-20 03:28:29","2023-01-20 03:28:37"
"178","MF2301006","2","FM-PD-09","GMA30","GMA30L01B09","01/25/2023","102.0000","01/25/2023","1","1","","","","","","","","","","","2023","19","2","2023-01-20 03:29:26","2023-01-20 03:29:29"
"179","MF2301006","2","FM-PD-09","GMA30","GMA30L01B10","01/26/2023","102.0000","01/26/2023","1","1","","","","","","","","","","","2023","19","2","2023-01-20 03:30:07","2023-01-20 03:30:14"
"180","MF2301006","2","FM-PD-09","GMA30","GMA30L01B11","01/26/2023","102.0000","01/26/2023","1","1","","","","","","","","","","","2023","19","2","2023-01-20 03:30:49","2023-01-20 03:30:53"
"181","MF2301006","2","FM-PD-09","GMA30","GMA30L01B12","01/27/2023","102.0000","01/27/2023","1","1","","","","","","","","","","","2023","19","2","2023-01-20 03:32:10","2023-01-20 03:32:13"
"182","MF2301006","2","FM-PD-09","GMA30","GMA30L01B13","01/27/2023","102.0000","01/27/2023","1","1","","","","","","","","","","","2023","19","2","2023-01-20 03:32:37","2023-01-20 03:32:39"
"183","MF2301006","2","FM-PD-09","GMA30","GMA30L01B14","01/28/2023","102.0000","01/28/2023","1","1","","","","","","","","","","","2023","19","2","2023-01-20 03:33:08","2023-01-20 03:33:10"
"184","MF2301006","2","FM-PD-09","GMA30","GMA30L01B15","01/28/2023","58.5000","01/28/2023","1","1","","","","","","","","","","","2023","19","2","2023-01-20 03:33:37","2023-01-20 03:33:43"
"185","MF2212021","2","FM-PD-09","HHS50","HHS50L06B10","01/27/2023","97.6000","01/27/2023","1","1","","","","","","","","","","","2023","20","2","2023-01-26 04:25:53","2023-01-26 04:25:57"
"186","MF2212021","2","FM-PD-09","HHS50","HHS50L06B11","01/28/2023","97.6000","01/28/2023","1","1","","","","","","","","","","","2023","20","2","2023-01-26 04:26:46","2023-01-26 04:26:47"
"187","MF2212021","2","FM-PD-09","HHS50","HHS50L06B12","01/30/2023","97.6000","01/30/2023","1","1","","","","","","","","","","","2023","20","2","2023-01-26 04:28:02","2023-01-26 04:28:04"
"188","MF2212021","2","FM-PD-09","HHS50","HHS50L06B13","01/30/2023","97.6000","01/30/2023","1","1","","","","","","","","","","","2023","20","2","2023-01-26 04:28:46","2023-01-26 04:28:48"
"189","MF2212021","2","FM-PD-09","HHS50","HHS50L06B14","01/30/2023","97.6000","01/30/2023","1","1","","","","","","","","","","","2023","20","2","2023-01-26 04:29:11","2023-01-26 04:29:12"
"190","MF2212021","2","FM-PD-09","HHS50","HHS50L06B11","01/30/2023","97.6000","01/30/2023","1","1","","","","","","","","","","","2023","19","2","2023-01-27 06:23:01","2023-01-27 06:23:08"
"191","MF2212021","2","FM-PD-09","HHS50","HHS50L06B12","01/30/2023","97.6000","01/30/2023","1","1","","","","","","","","","","","2023","19","2","2023-01-27 07:16:03","2023-01-27 07:16:35"
"192","MF2212021","2","FM-PD-09","HHS50","HHS50L06B13","01/30/2023","97.6000","01/30/2023","1","1","","","","","","","","","","","2023","19","2","2023-01-27 07:18:26","2023-01-27 07:18:29"
"193","MF2301017","2","FM-PD-09","RBO100","RBO100L01B01","01/31/2023","89.5600","01/31/2023","1","1","","","","","","","","","","","2023","17","2","2023-01-28 04:59:43","2023-01-28 04:59:46"
"194","MF2301018","2","FM-PD-09","BIS450","BIS450L05B01","01/31/2023","112.5600","01/31/2023","1","1","","","","","","","","","","","2023","19","2","2023-01-28 07:51:53","2023-01-28 07:52:08"
"195","MF2301018","2","FM-PD-09","BIS450","BIS450L05B02","01/31/2023","112.5600","01/31/2023","1","1","","","","","","","","","","","2023","19","2","2023-01-28 07:56:35","2023-01-28 07:56:36"
"196","MF2301018","2","FM-PD-09","BIS450","BIS450L05B03","02/01/2023","112.5600","02/01/2023","1","1","","","","","","","","","","","2023","19","2","2023-01-28 07:58:29","2023-01-28 07:58:30"
"197","MF2301018","2","FM-PD-09","BIS450","BIS450L05B04","02/01/2023","112.5600","02/01/2023","1","1","","","","","","","","","","","2023","19","2","2023-01-28 08:00:18","2023-01-28 08:00:19"
"198","MF2301018","2","FM-PD-09","BIS450","BIS450L05B05","02/01/2023","51.7800","02/01/2023","1","1","","","","","","","","","","","2023","19","2","2023-01-28 08:01:26","2023-01-28 08:01:29"
"199","MF2301019","2","FM-PD-09","MMS900","MMS900L05B01","01/31/2023","110.6500","01/31/2023","1","1","","","","","","","","","","","2023","19","2","2023-01-28 08:03:53","2023-01-28 08:03:54"
"200","MF2212022","2","FM-PD-09","HHS30","HHS30L08B03","02/02/2023","91.9500","02/02/2023","1","1","","","","","","","","","","","2023","19","2","2023-01-30 04:49:29","2023-01-30 04:49:36"
"201","MF2212022","2","FM-PD-09","HHS30","HHS30L09B01","02/02/2023","97.3500","02/02/2023","1","1","","","","","","","","","","","2023","19","2","2023-01-30 04:50:12","2023-01-30 04:50:15"
"202","MF2212021","2","FM-PD-09","HHS50","HHS50L06B14","02/02/2023","97.6000","02/02/2023","1","1","","","","","","","","","","","2023","19","2","2023-01-30 04:50:50","2023-01-30 04:50:52"
"203","MF2301020","2","FM-PD-09","PCM20","PCM20L02B02","02/01/2023","22.0000","02/01/2023","1","1","","","","","","","","","","","2023","19","2","2023-01-30 08:51:44","2023-01-30 08:51:47"
"204","MF2301021","2","FM-PD-09","YCG120","YCG120L03B01","02/02/2023","111.0000","02/02/2023","1","1","","","","","","","","","","ปรับpH ของสูตรให้ได้ pH = 4 ด้วย 50% Citric Acid","2023","19","2","2023-01-30 09:31:28","2023-01-30 09:31:53"
"205","MF2301021","2","FM-PD-09","YCG120","YCG120L03B02","02/03/2023","111.0000","02/03/2023","1","1","","","","","","","","","","ปรับpH ของสูตรให้ได้ pH = 4 ด้วย 50% Citric Acid","2023","19","2","2023-01-30 09:45:37","2023-01-30 09:45:59"
"206","MF2301021","2","FM-PD-09","YCG120","YCG120L03B03","02/03/2023","111.0000","02/03/2023","1","1","","","","","","","","","","","2023","19","2","2023-01-30 09:46:36","2023-01-30 09:46:47"
"207","MF2301021","2","FM-PD-09","YCG120","YCG120L03B04","02/03/2023","111.0000","02/03/2023","1","1","","","","","","","","","","","2023","19","2","2023-01-30 09:47:19","2023-01-30 09:47:25"
"208","MF2301021","2","FM-PD-09","YCG120","YCG120L03B05","02/03/2023","111.0000","02/03/2023","1","1","","","","","","","","","","ปรับpH ของสูตรให้ได้ pH = 4 ด้วย 50% Citric Acid","2023","19","2","2023-01-30 09:47:57","2023-01-30 09:48:03"
"209","MF2301022","2","FM-PD-09","VVC30","VVC30","01/31/2023","15.0000","01/31/2023","1","1","","","","","","","","","","","2023","17","1","2023-01-30 10:57:41","2023-01-30 10:57:46"
"210","MF2301022","2","FM-PD-09","VVC30","VVC30L01B01","01/30/2023","15.0000","01/30/2023","1","1","","","","","","","","","","","2023","17","1","2023-01-30 10:59:24","2023-01-30 10:59:25"
"211","MF2301022","2","FM-PD-09","VVC30","VVC30L02B01","01/31/2023","15.0000","01/31/2023","1","1","","","","","","","","","","","2023","19","2","2023-01-31 04:34:28","2023-01-31 04:34:32"
"212","MF2212040","2","FM-PD-09","HBC30","HBC30L03B08","02/02/2023","101.5000","02/02/2023","1","1","","","","","","","","","","","2023","19","2","2023-01-31 06:55:52","2023-01-31 06:55:55"
"213","MF2212040","2","FM-PD-09","HBC30","HBC30L04B01","02/03/2023","101.5000","02/03/2023","1","1","","","","","","","","","","","2023","19","2","2023-01-31 06:57:15","2023-01-31 06:57:17"
"214","MF2301023","2","FM-PD-09","YCG120","YCG120L03B01","02/01/2023","111.0000","02/01/2023","1","1","","","","","","","","","","","2023","19","2","2023-01-31 07:06:33","2023-01-31 07:06:35"
"215","MF2301023","2","FM-PD-09","YCG120","YCG120L03B02","02/03/2023","111.0000","02/03/2023","1","1","","","","","","","","","","ปรับpH ของสูตรให้ได้ pH = 4 ด้วย 50% Citric Acid","2023","19","2","2023-01-31 07:11:01","2023-01-31 07:11:20"
"216","MF2301023","2","FM-PD-09","YCG120","YCG120L03B03","02/03/2023","111.0000","02/03/2023","1","1","","","","","","","","","","","2023","19","2","2023-01-31 07:15:45","2023-01-31 07:15:48"
"217","MF2301023","2","FM-PD-09","YCG120","YCG120L03B04","02/04/2023","111.0000","02/04/2023","1","1","","","","","","","","","","","2023","19","2","2023-01-31 07:16:33","2023-01-31 07:16:38"
"218","MF2301023","2","FM-PD-09","YCG120","YCG120L03B05","02/04/2023","111.0000","02/04/2023","1","1","","","","","","","","","","","2023","19","2","2023-01-31 07:17:27","2023-01-31 07:17:30"
"219","MF2301003","2","FM-PD-09","TRC15","TRC15L01B02","02/03/2023","30.0000","02/03/2023","1","2","","","","","","","","","","","2023","19","2","2023-02-01 07:13:59","2023-02-01 07:14:06"
"220","MF2302001","2","FM-PD-09","DRH45","DRH45L03B09","02/02/2023","100.0000","02/02/2023","1","2","","","","","","","","","","","2023","19","2","2023-02-02 07:14:45","2023-02-02 07:14:48"
"221","MF2302001","2","FM-PD-09","DRH45","DRH45L03B10","02/02/2023","100.0000","02/02/2023","1","2","","","","","","","","","","","2023","19","2","2023-02-02 07:15:28","2023-02-02 07:15:29"
"222","MF2302001","2","FM-PD-09","DRH45","DRH45L04B01","02/02/2023","100.0000","02/02/2023","1","2","","","","","","","","","","","2023","19","2","2023-02-02 07:15:50","2023-02-02 07:15:51"
"223","MF2302001","2","FM-PD-09","DRH45","DRH45L04B02","02/02/2023","100.0000","02/02/2023","1","2","","","","","","","","","","","2023","19","2","2023-02-02 07:16:18","2023-02-02 07:16:20"
"224","MF2302001","2","FM-PD-09","DRH45","DRH45L04B03","02/02/2023","100.0000","02/02/2023","1","2","","","","","","","","","","","2023","19","2","2023-02-02 07:16:42","2023-02-02 07:16:43"
"225","MF2302001","2","FM-PD-09","DRH45","DRH45L04B04","02/02/2023","100.0000","02/02/2023","1","2","","","","","","","","","","","2023","19","2","2023-02-02 07:17:04","2023-02-02 07:17:05"
"226","MF2302001","2","FM-PD-09","DRH45","DRH45L04B05","02/02/2023","100.0000","02/02/2023","1","2","","","","","","","","","","","2023","19","1","2023-02-02 07:20:20","2023-02-02 07:20:20"
"227","MF2302001","2","FM-PD-09","DRH45","DRH45L04B06","02/02/2023","100.0000","02/02/2023","1","2","","","","","","","","","","","2023","19","1","2023-02-02 07:21:18","2023-02-02 07:21:18"
"228","MF2302001","2","FM-PD-09","DRH45","DRH45L04B07","02/02/2023","100.0000","02/02/2023","1","2","","","","","","","","","","","2023","19","1","2023-02-02 07:22:10","2023-02-02 07:22:10"
"229","MF2302001","2","FM-PD-09","DRH45","DRH45L04B08","02/02/2023","100.0000","02/02/2023","1","2","","","","","","","","","","","2023","19","1","2023-02-02 07:22:41","2023-02-02 07:22:41"
