rd_formula_id,product_details_id,rd_formula_detail,user_name_th,user_name_en,rd_formula_version,rd_formula_version_text,rd_formula_ref,rd_formula_main,rdf_percent_plus_price,month_number,year_number,rd_formula_date,sts_note,user_name_action,mf_sts,document_statuses_id,users_id,record_status,created_at,updated_at,product_name,customer_name,sale_data,company_data,companies_id,rd_project_amount,rd_units_id,brief_server,project_brieft_heads_id,project_no,ccode,fg_code,quantity,rdf_good_quantity,retain,loss,batch_count,codination_id
RDF2212069,178,CF สูตร1 MFG12/10/22,,Charinthip Thawisirisap,0,1,,RDF2212069,20,12.0,2022.0,12/16/2022,,Charinthip Thawisirisap,1,3,17,1,2022-12-17 13:14:05,2023-05-29 09:31:25,,,,,1,0,0,1,,,,,0,0,0,0,1,
RDF2212070,179,Dr.L Revitalize spray,,Charinthip Thawisirisap,0,1,,RDF2212070,20,12.0,2022.0,12/16/2022,,Charinthip Thawisirisap,1,3,17,1,2022-12-17 13:40:27,2023-05-29 09:31:25,,,,,1,0,0,1,,,,,0,0,0,0,1,
RDF2212071,181,-,,Admin,0,2,,RDF2212071,20,12.0,2022.0,12/19/2022,,Admin,1,3,21,1,2022-12-19 09:27:54,2023-05-29 09:31:25,,,,,1,0,0,1,,,,,0,0,0,0,1,
RDF2212072,180,-,,Bantita Petra,0,1,,RDF2212072,20,12.0,2022.0,12/19/2022,,Bantita Petra,1,3,17,1,2022-12-19 09:28:15,2023-05-29 09:31:25,,,,,1,0,0,1,,,,,0,0,0,0,1,
RDF2212073,72,-,,Thatsanawaree Kotwong,0,2,,RDF2212073,20,12.0,2022.0,12/19/2022,,Thatsanawaree Kotwong,0,2,17,1,2022-12-19 09:45:20,2023-06-21 15:24:49,,,,,1,0,0,1,,,,,0,0,0,0,1,
RDF2212074,73,-,,Thatsanawaree Kotwong,0,2,,RDF2212074,20,12.0,2022.0,12/19/2022,,Thatsanawaree Kotwong,0,2,17,1,2022-12-19 10:00:57,2023-06-21 15:23:48,,,,,1,0,0,1,,,,,0,0,0,0,1,
RDF2212075,182,-,,ภัทรภร ศรัทธามั่น,0,3,,RDF2212075,20,12.0,2022.0,12/19/2022,,Thanyanitchawee Sriwaranon,1,2,25,1,2022-12-19 10:33:41,2025-09-15 10:47:15,,,,,1,0,0,1,,,,,0,0,0,0,1,
RDF2212076,75,-,,Thatsanawaree Kotwong,0,4,,RDF2212076,20,12.0,2022.0,12/19/2022,,Thatsanawaree Kotwong,0,2,17,1,2022-12-19 11:17:47,2023-06-21 15:24:08,,,,,1,0,0,1,,,,,0,0,0,0,1,
RDF2212077,171,"concept
- ใส่ขวดปั๊มมูส
- ขจัดคราบได้ดี
- เน้นความธรรมชาติ
- No SLS/SLES , paraben , Alcohol , Colourant
สารสกัด
- Cocamidopropyl betainecoco betain
- ใส่ Alovera หรือ Cucumber
- ใส่ EO อ่อนๆ (*ใช้EOที่ลูกค้าส่งมา)
  กลิ่น Orange + peppermint(ใส่มิ้นน้อยหน่อย)
- เพิ่มสารสกัดจากแกนส้ม ฆ่าเชื้อ",,Thidapon  Kliangrot,0,1,,RDF2212077,20,12.0,2022.0,12/19/2022,,Thidapon  Kliangrot,0,2,21,2,2022-12-19 13:48:28,2023-11-15 15:02:02,,,,,1,0,0,1,,,,,0,0,0,0,1,
RDF2212078,183,-,,ชรินทร์ทิพย์ ทวิสิริทรัพย์,0,1,,RDF2212078,20,12.0,2022.0,12/19/2022,,Charinthip Thawisirisap,1,3,22,1,2022-12-19 13:48:33,2023-12-26 14:01:17,,,,,1,0,0,1,,,,,0,0,0,0,1,
RDF2212079,74,-,,Thatsanawaree Kotwong,0,3,,RDF2212079,20,12.0,2022.0,12/19/2022,,Bantita Petra,1,3,17,1,2022-12-19 14:25:37,2023-05-29 09:31:25,,,,,1,0,0,1,,,,,0,0,0,0,1,
RDF2212080,185,": Benchmark Clarins Body Serum
สารสกัด
3% tranexamic
5% Niacinamide
Vit C 3-O min dose ของ trade name ที่โรงงานมี
สารบำรุง กลุ่ม 
Ceramide complex (ขอหลายๆชนิด)
Licorice root extract
Choresterol Fatty Acid, Hya, Beta Glucan, Squalane และสารทำให้ผิวนุ่มชุ่มชื้น
กลิ่น ใกล้เคียงกับตัวอย่าง",,Bantita Petra,0,1,,RDF2212080,20,12.0,2022.0,12/19/2022,,Bantita Petra,0,2,17,1,2022-12-19 14:27:47,2023-06-21 15:08:40,,,,,1,0,0,1,,,,,0,0,0,0,1,
RDF2212081,76,-,,Thatsanawaree Kotwong,0,2,,RDF2212081,20,12.0,2022.0,12/19/2022,,Thatsanawaree Kotwong,0,2,17,1,2022-12-19 14:39:51,2023-06-21 14:53:29,,,,,1,0,0,1,,,,,0,0,0,0,1,
RDF2212082,77,-,,Thatsanawaree Kotwong,0,1,,RDF2212082,20,12.0,2022.0,12/19/2022,,Thatsanawaree Kotwong,0,2,17,1,2022-12-19 15:03:34,2023-06-21 14:53:47,,,,,1,0,0,1,,,,,0,0,0,0,1,
RDF2212083,40,"รับงานวันที่  :26/11/65
กำหนดส่ง : 10/12/65
ปรับ : สารสกัดที่อยากได้ (Must have)
1.Witch hazel (in effective dose for pore minimize &sebum control)
2.ZInc PCA  (in effective dose for pore minimize &sebum control)
3.BHA AHA PHA LHA  (in effective dose for pore minimize &sebum control)
4.B3  (in effective dose for pore minimize &sebum control)
5.Azeclair (ใส่มาเพื่อเคลม)
6.สารอื่นๆถ้ากระชับรูขุมขน คุมมันได้ดี แนะนำได้เลยนะครับ
7.สารปลอบประโลมการระคายเคืองจากสิว
(two hearts)Concept เพิ่มเติม
-น้ำตบกระชับรูขุมขน คุมมัน ลดสิวเห่อ
*** เหมาะกับคนผิวเป็นสิว ผิวสิวใช้ได้ คนผิวแพ้ง่ายใช้ได้ ไม่ระคายเคือง*** (เลือกอนุพันธ์ที่ผลดี แต่โอกาสแพ้น้อย) ***
- เนื้อซึมง่าย 
- ไม่มีแอลกอฮอล์ ไม่มีกลิ่น ไม่มีพาราเบน ไม่มีน้ำหอม ไม่ใส่ซิลิโคน ไม่มี mineral oil
- ไม่ก่อให้เกิดการอุดตัน
-คนท้องใช้ได้
Concern 2 เรื่อง
- การเปลี่ยนสีของสารสกัด
- กลิ่น
รอตัวอย่างเนื้อ แบรนด์ Caudalie จากลูกค้า",,Warisara Na Chiangmai,0,1,,RDF2212083,20,12.0,2022.0,12/19/2022,,Warisara Na Chiangmai,0,2,20,1,2022-12-19 15:13:20,2022-12-19 15:15:34,,,,,1,0,0,1,,,,,0,0,0,0,1,
RDF2212084,78,-,,Thatsanawaree Kotwong,0,1,,RDF2212084,20,12.0,2022.0,12/19/2022,,Thatsanawaree Kotwong,0,2,17,1,2022-12-19 15:23:48,2023-06-21 14:55:41,,,,,1,0,0,1,,,,,0,0,0,0,1,
RDF2212085,79,-,,Thatsanawaree Kotwong,0,1,,RDF2212085,20,12.0,2022.0,12/19/2022,,Charinthip Thawisirisap,1,2,17,1,2022-12-19 15:29:09,2025-05-12 11:19:31,,,,,1,0,0,1,,,,,0,0,0,0,1,
RDF2212086,80,-,,Thatsanawaree Kotwong,0,1,,RDF2212086,20,12.0,2022.0,12/19/2022,,Charinthip Thawisirisap,1,3,17,1,2022-12-19 15:33:35,2023-05-29 09:31:25,,,,,1,0,0,1,,,,,0,0,0,0,1,
RDF2212087,81,-,,Thatsanawaree Kotwong,0,5,,RDF2212087,20,12.0,2022.0,12/19/2022,,Thatsanawaree Kotwong,0,2,17,1,2022-12-19 15:50:28,2023-06-21 15:12:56,,,,,1,0,0,1,,,,,0,0,0,0,1,
RDF2212088,173,"ปรับสีน้ำตาลให้เข้มกว่านี้ 
ปรับสารสกัดให้เหมาะสมกับสูตร 
ลดอาการแพ้หลังล้างหน้าไม่ทำให้ผิวหน้าแดง",,Thidapon  Kliangrot,0,9,,RDF2212088,20,12.0,2022.0,12/19/2022,,Thidapon  Kliangrot,0,2,21,2,2022-12-19 16:04:21,2023-06-13 14:47:59,,,,,1,0,0,1,,,,,0,0,0,0,1,
RDF2212089,83,-,,Thatsanawaree Kotwong,0,2,,RDF2212089,20,12.0,2022.0,12/19/2022,,Thatsanawaree Kotwong,1,2,17,1,2022-12-19 16:27:46,2023-06-21 14:54:24,,,,,1,0,0,1,,,,,0,0,0,0,1,
RDF2212090,84,-,,Thatsanawaree Kotwong,0,2,,RDF2212090,20,12.0,2022.0,12/19/2022,,Thatsanawaree Kotwong,0,2,17,1,2022-12-19 16:42:35,2023-05-29 09:31:25,,,,,1,0,0,1,,,,,0,0,0,0,1,
RDF2212091,188,เน้นช่วยเรื่องผมแห้งเสีย แห้งกร้าน,,Thidapon  Kliangrot,0,1,,RDF2212091,20,12.0,2022.0,12/19/2022,,Thidapon  Kliangrot,0,2,21,1,2022-12-19 16:46:47,2023-03-30 15:45:36,,,,,1,0,0,1,,,,,0,0,0,0,1,
RDF2212092,187,"ไม่เอากลิ่นยา เน้นกลิ่นหอม
-no silicone
Anti-Dandruff",,Thidapon  Kliangrot,0,1,,RDF2212092,20,12.0,2022.0,12/19/2022,,Thidapon  Kliangrot,0,2,21,1,2022-12-19 16:49:32,2023-03-30 15:45:10,,,,,1,0,0,1,,,,,0,0,0,0,1,
RDF2212093,189,-,,Admin,0,1,,RDF2212093,20,12.0,2022.0,12/19/2022,,Charinthip Thawisirisap,0,2,17,1,2022-12-19 16:51:39,2023-06-21 15:09:09,,,,,1,0,0,1,,,,,0,0,0,0,1,
RDF2212094,186,Shampoo สูตร Gentle ลดผมร่วง,,Thidapon  Kliangrot,0,1,,RDF2212094,20,12.0,2022.0,12/19/2022,,Thidapon  Kliangrot,0,2,21,1,2022-12-19 16:55:03,2023-03-30 15:45:52,,,,,1,0,0,1,,,,,0,0,0,0,1,
RDF2212095,190,-,,Admin,0,1,,RDF2212095,20,12.0,2022.0,12/19/2022,,Admin,0,2,17,1,2022-12-19 17:01:12,2023-06-21 14:57:03,,,,,1,0,0,1,,,,,0,0,0,0,1,
RDF2212096,94,-,,Thidapon  Kliangrot,0,1,,RDF2212096,20,12.0,2022.0,12/20/2022,,Thidapon  Kliangrot,0,2,21,1,2022-12-20 09:32:07,2022-12-20 09:32:11,,,,,1,0,0,1,,,,,0,0,0,0,1,
RDF2212097,85,-,,Thatsanawaree Kotwong,0,1,,RDF2212097,20,12.0,2022.0,12/20/2022,,Thatsanawaree Kotwong,0,2,17,1,2022-12-20 09:41:13,2023-06-21 15:25:56,,,,,1,0,0,1,,,,,0,0,0,0,1,
RDF2212098,95,-,,Thidapon  Kliangrot,0,1,,RDF2212098,20,12.0,2022.0,12/20/2022,,Thidapon  Kliangrot,0,2,21,1,2022-12-20 09:41:22,2022-12-20 09:41:24,,,,,1,0,0,1,,,,,0,0,0,0,1,
RDF2212099,97,-,,Thidapon  Kliangrot,0,1,,RDF2212099,20,12.0,2022.0,12/20/2022,,Thidapon  Kliangrot,1,2,21,1,2022-12-20 09:48:38,2023-01-06 12:01:03,,,,,1,0,0,1,,,,,0,0,0,0,1,
RDF2212100,86,-,,Thatsanawaree Kotwong,0,1,,RDF2212100,20,12.0,2022.0,12/20/2022,,Thatsanawaree Kotwong,0,2,17,1,2022-12-20 09:51:31,2023-06-21 14:55:10,,,,,1,0,0,1,,,,,0,0,0,0,1,
RDF2212101,96,-,,Thidapon  Kliangrot,0,1,,RDF2212101,20,12.0,2022.0,12/20/2022,,Thidapon  Kliangrot,0,2,21,1,2022-12-20 10:39:45,2022-12-20 11:49:00,,,,,1,0,0,1,,,,,0,0,0,0,1,
RDF2212102,99,-,,ทัศนวรี  โคตรวงศ์,0,5,,RDF2212102,27,12.0,2022.0,12/20/2022,,Thidapon  Kliangrot,1,3,21,1,2022-12-20 10:49:02,2025-08-19 18:48:30,,,,,1,0,0,1,,,,,0,0,0,0,1,
RDF2212103,87,-,,Thatsanawaree Kotwong,0,1,,RDF2212103,20,12.0,2022.0,12/20/2022,,Thatsanawaree Kotwong,0,2,17,1,2022-12-20 11:14:21,2023-06-21 14:55:23,,,,,1,0,0,1,,,,,0,0,0,0,1,
RDF2212104,100,-,,Thidapon  Kliangrot,0,5,,RDF2212104,20,12.0,2022.0,12/20/2022,,Thidapon  Kliangrot,0,2,21,1,2022-12-20 11:34:20,2022-12-20 11:34:40,,,,,1,0,0,1,,,,,0,0,0,0,1,
RDF2212105,88,-,,Thatsanawaree Kotwong,0,2,,RDF2212105,20,12.0,2022.0,12/20/2022,,Thatsanawaree Kotwong,0,2,17,1,2022-12-20 11:46:15,2023-06-21 15:16:52,,,,,1,0,0,1,,,,,0,0,0,0,1,
RDF2212106,104,-,,Thidapon  Kliangrot,0,11,,RDF2212106,20,12.0,2022.0,12/20/2022,,Thidapon  Kliangrot,1,3,21,1,2022-12-20 11:46:23,2023-05-29 09:31:25,,,,,1,0,0,1,,,,,0,0,0,0,1,
RDF2212107,89,-,,Thatsanawaree Kotwong,0,4.2,,RDF2212107,20,12.0,2022.0,12/20/2022,,Thatsanawaree Kotwong,0,2,17,1,2022-12-20 13:28:18,2023-06-21 14:54:47,,,,,1,0,0,1,,,,,0,0,0,0,1,
RDF2212108,105,-,,Thidapon  Kliangrot,0,7,,RDF2212108,20,12.0,2022.0,12/20/2022,,Thidapon  Kliangrot,0,2,21,1,2022-12-20 13:29:03,2022-12-20 15:05:17,,,,,1,0,0,1,,,,,0,0,0,0,1,
RDF2212109,195,-,,Admin,0,2,,RDF2212109,20,12.0,2022.0,12/20/2022,,Admin,0,2,17,1,2022-12-20 15:22:56,2023-06-21 14:54:37,,,,,1,0,0,1,,,,,0,0,0,0,1,
RDF2212110,194,-,,Admin,0,2,,RDF2212110,20,12.0,2022.0,12/20/2022,,Charinthip Thawisirisap,0,2,17,1,2022-12-20 15:31:21,2025-03-27 11:02:27,,,,,1,0,0,1,,,,,0,0,0,0,1,
RDF2212111,193,-,,Admin,0,1,,RDF2212111,20,12.0,2022.0,12/20/2022,,Thatsanawaree Kotwong,1,3,17,1,2022-12-20 15:42:39,2023-05-29 09:31:25,,,,,1,0,0,1,,,,,0,0,0,0,1,
RDF2212112,33,"รับงานวันที่  : 15/11/65
กำหนดส่ง : 29/11/65
•ปรับจากสูตร3 เนื้อขาวนานเกินไป เกลี่ยยาก",,Warisara Na Chiangmai,0,4,,RDF2212112,20,12.0,2022.0,12/20/2022,,Warisara Na Chiangmai,0,2,20,1,2022-12-20 16:10:29,2022-12-20 16:10:35,,,,,1,0,0,1,,,,,0,0,0,0,1,
RDF2212113,91,-,,Thatsanawaree Kotwong,0,1,,RDF2212113,20,12.0,2022.0,12/21/2022,,Thidapon  Kliangrot,0,2,21,1,2022-12-21 11:02:14,2022-12-26 15:47:47,,,,,1,0,0,1,,,,,0,0,0,0,1,
RDF2212114,116,-,,พงศ์ธนา  คำปัญโญ,0,1,,RDF2212114,20,12.0,2022.0,12/21/2022,,Thatsanawaree Kotwong,1,3,19,1,2022-12-21 11:22:13,2024-06-21 09:58:52,,,,,1,0,0,1,,,,,0,0,0,0,1,
RDF2212115,93,-,,ธิดาพร  เกลี้ยงรส,0,5,,RDF2212115,27,12.0,2022.0,12/21/2022,,Thanaporn.Pan,1,3,34,1,2022-12-21 11:37:20,2025-09-01 13:19:33,,,,,1,0,0,1,,,,,0,0,0,0,1,
RDF2212116,196,-,,ธิดาพร  เกลี้ยงรส,0,1,,RDF2212116,20,12.0,2022.0,12/21/2022,,Thatsanawaree Kotwong,1,3,19,1,2022-12-21 15:40:30,2024-08-20 11:54:45,,,,,1,0,0,1,,,,,0,0,0,0,1,
RDF2212117,198,-,,Thatsanawaree Kotwong,0,1,,RDF2212117,20,12.0,2022.0,12/22/2022,,Charinthip Thawisirisap,1,3,1,0,2022-12-22 09:10:13,2022-12-26 15:49:36,,,,,1,0,0,1,,,,,0,0,0,0,1,
RDF2212118,199,-,,Admin,0,1,,RDF2212118,20,12.0,2022.0,12/22/2022,,Admin,0,2,21,1,2022-12-22 09:11:38,2023-05-29 09:31:25,,,,,1,0,0,1,,,,,0,0,0,0,1,
RDF2212119,200,-,,Thatsanawaree Kotwong,0,1,,RDF2212119,20,12.0,2022.0,12/22/2022,,Thatsanawaree Kotwong,1,3,17,1,2022-12-22 09:51:21,2023-05-29 09:31:25,,,,,1,0,0,1,,,,,0,0,0,0,1,
RDF2212120,158,-,,Admin,0,2,,RDF2212120,20,12.0,2022.0,12/22/2022,,Admin,1,3,21,1,2022-12-22 09:56:32,2023-05-29 09:31:25,,,,,1,0,0,1,,,,,0,0,0,0,1,
RDF2212121,201,-,,Admin,0,2.1,,RDF2212121,20,12.0,2022.0,12/22/2022,,Admin,0,1,21,2,2022-12-22 14:29:49,2023-05-29 09:31:25,,,,,1,0,0,1,,,,,0,0,0,0,1,
RDF2212122,201,-,,Admin,0,2.1,,RDF2212122,20,12.0,2022.0,12/22/2022,,Thatsanawaree Kotwong,1,2,19,1,2022-12-22 15:17:08,2023-10-16 17:28:42,,,,,1,0,0,1,,,,,0,0,0,0,1,
RDF2212123,202,"ครีมกันแดด ที่ให้เนื้อสัมผัสเหมือนทาครีมบำรุง  ทาแล้วไม่ขาววอก ไม่ขุย ไม่เป็นคราบ ใช้อยู่ในอากาศร้อนน่าไม่มันเยิ้ม ใช้อยู่ในอากาศเย็นก็ไม่แห้งตึง 
ให้ความชุ่มชื่น ปลอบประโลมผิวได้ดี สารกันแดดปัง สามารถป้องกัน UVB, UVA1และ2 ได้ดี 
ค่า SPF 50+ , PA++++

*ไม่ใส่สารที่ก่อให้เกิดการระคายเคือง
*ต้องการส่งครีมกันแดดวัด in-vitro ด้วย
*ตั้งใจนำสินค้าตัวนี้ไปจัดจำหน่ายที่ต่างประเทศ อยากได้สารสกัดที่มาจากไทยเป็นตัวชูโรง 
ปรับสูตรครั้งที่ 2
-เพิ่ม Aquaxly
-เพิ่มสารสกัดใบบัวบก
ปรับสูตรครั้งที่ 3
-เพิ่ม Active 
**สูตร 2 ลูกค้าใช้แล้วสิวขึ้น ทางพี่แป๋งให้ปรับเนื้อขึ้นเนื้อกันแดดที่อาจก่อให้เกิดการอุดตันและเป็นสิวได้ค่ะ",,Bantita Petra,0,3,,RDF2212123,20,12.0,2022.0,12/22/2022,,Bantita Petra,0,2,18,1,2022-12-22 16:51:56,2022-12-22 16:51:59,,,,,1,0,0,1,,,,,0,0,0,0,1,
RDF2212124,203,ปรับราคาลงเนื่องจากไม่จดอย.เป็นกันแดด,,Charinthip Thawisirisap,0,3,,RDF2212124,20,12.0,2022.0,12/23/2022,,Charinthip Thawisirisap,0,2,17,1,2022-12-23 10:59:55,2023-06-21 15:00:59,,,,,1,0,0,1,,,,,0,0,0,0,1,
RDF2212125,204,Cleansing pad 2 phase คิดราคาคร่าวๆก่อน,,Charinthip Thawisirisap,0,1,,RDF2212125,20,12.0,2022.0,12/23/2022,,Charinthip Thawisirisap,0,1,17,0,2022-12-23 11:58:48,2023-06-21 15:13:35,,,,,1,0,0,1,,,,,0,0,0,0,1,
RDF2212126,105,-,,Warisara Na Chiangmai,0,7,,RDF2212126,20,12.0,2022.0,12/23/2022,,Thatsanawaree Kotwong,0,2,20,0,2022-12-23 13:24:05,2023-06-29 17:06:25,,,,,1,0,0,1,,,,,0,0,0,0,1,
RDF2212127,106,-,,Warisara Na Chiangmai,0,2.1,,RDF2212127,20,12.0,2022.0,12/23/2022,,Thatsanawaree Kotwong,1,3,21,1,2022-12-23 13:39:15,2023-05-29 09:31:25,,,,,1,0,0,1,,,,,0,0,0,0,1,
RDF2212128,107,-,,Warisara Na Chiangmai,0,4,,RDF2212128,20,12.0,2022.0,12/23/2022,,Warisara Na Chiangmai,0,2,21,1,2022-12-23 14:17:33,2023-05-29 09:31:26,,,,,1,0,0,1,,,,,0,0,0,0,1,
RDF2212129,108,-,,Warisara Na Chiangmai,0,1,,RDF2212129,20,12.0,2022.0,12/23/2022,,Thatsanawaree Kotwong,0,2,20,1,2022-12-23 14:57:25,2023-06-23 15:54:12,,,,,1,0,0,1,,,,,0,0,0,0,1,
RDF2212130,110,-,,Warisara Na Chiangmai,0,2,,RDF2212130,20,12.0,2022.0,12/23/2022,,Warisara Na Chiangmai,0,2,21,1,2022-12-23 15:26:31,2023-05-29 09:31:26,,,,,1,0,0,1,,,,,0,0,0,0,1,
RDF2212131,129,"-ปรับสูตร2
เอาสูตร1มาปรับต่อ เพิ่มHya+B5 ลด%Honey extractลงครึ่งนึง 
ลดความตึงหลังการล้างหน้า
เพิ่มฟองนิดนึง
เพิ่มความนุ่มลื่น ระหว่างการใช้
เพิ่มความเงาของผิวหลังจากการใช้ให้เหมือนกับตัวอย่าง
เพิ่มความชุ่มชื้นมากขึ้น แต่ไม่เมือก",,Admin,0,2,,RDF2212131,20,12.0,2022.0,12/26/2022,,Thidapon  Kliangrot,0,2,20,1,2022-12-26 10:07:09,2023-05-29 09:31:26,,,,,1,0,0,1,,,,,0,0,0,0,1,
RDF2212132,227,"ปรับสูตร3 
เพิ่มการล้างให้ง่ายขึ้น เพิ่มการดับกลิ่นให้ดีและยาวนานขึ้น ลดคราบเวลาทา เพิ่มความแข็งของเนื้อนิดหน่อย เพิ่มสารลดเหงื่อ",,Thidapon  Kliangrot,0,3,,RDF2212132,20,12.0,2022.0,12/26/2022,,Thidapon  Kliangrot,0,2,20,1,2022-12-26 10:39:35,2023-05-29 09:31:26,,,,,1,0,0,1,,,,,0,0,0,0,1,
RDF2212133,226,"ปรับ : -สารสกัดจากธรรมชาติ
(ออแกนิค)
-ช่วยคงความชุ่มชื้น ลดอาการผิวแห้งคัน ผดผื่นคัน ลดอาการระคายเคืองผิว 
-Anti-aging ลดเลือนริ้วรอย บำรุงผิวให้เปล่งปลั่ง สดใส อ่อนเยาว์
-แอนตี้แบคทีเรีย ช่วยลดกลิ่นกาย 
-ใช้น้ำมันหอมระเหย100% ไม่มีน้ำหอม กลิ่นหอมพรีเมี่ยม ดูแพง หอมสดชื่น เย็นสบาย เวลาอาบรู้สึกผ่อนคลาย 
-pH คงความสมดุลผิว
-อ่อนโยน ผิวแพ้ง่ายสามารถใช้ได้
-ผ่านการทดสอบการระคายเคือง",,Thidapon  Kliangrot,0,1,,RDF2212133,20,12.0,2022.0,12/26/2022,,Thidapon  Kliangrot,0,2,21,1,2022-12-26 10:54:24,2022-12-26 10:54:30,,,,,1,0,0,1,,,,,0,0,0,0,1,
RDF2212134,222,-,,Bantita Petra,0,5,,RDF2212134,20,12.0,2022.0,12/26/2022,,Bantita Petra,1,2,17,1,2022-12-26 14:02:29,2025-06-10 10:22:48,,,,,1,0,0,1,,,,,0,0,0,0,1,
RDF2212135,225,"ปรับ  มาส์คหน้าสำหรับหลังเลเซอร์
   ปลอบประโลมผิว และมีความเย็น   สดชื่น",,Thidapon  Kliangrot,0,1,,RDF2212135,20,12.0,2022.0,12/26/2022,,Thidapon  Kliangrot,0,2,21,1,2022-12-26 14:14:54,2022-12-26 14:14:56,,,,,1,0,0,1,,,,,0,0,0,0,1,
RDF2212136,224,ใช้สูตรลดผมขาว คุณ NAN Nabi  ขึ้นเนื้อ 150 กรัม ค่ะ,,Thidapon  Kliangrot,0,1,,RDF2212136,20,12.0,2022.0,12/26/2022,,Thidapon  Kliangrot,0,2,21,1,2022-12-26 14:26:22,2022-12-26 14:26:29,,,,,1,0,0,1,,,,,0,0,0,0,1,
RDF2212137,228,-,,Charinthip Thawisirisap,0,1,,RDF2212137,20,12.0,2022.0,12/26/2022,,Charinthip Thawisirisap,1,3,17,1,2022-12-26 15:25:17,2023-05-29 09:31:25,,,,,1,0,0,1,,,,,0,0,0,0,1,
RDF2212138,165,-,,Thidapon  Kliangrot,0,2,,RDF2212138,20,12.0,2022.0,12/26/2022,,Thidapon  Kliangrot,0,2,21,1,2022-12-26 16:15:15,2022-12-26 16:15:17,,,,,1,0,0,1,,,,,0,0,0,0,1,
RDF2212139,113,-,,Thidapon  Kliangrot,0,3,,RDF2212139,20,12.0,2022.0,12/26/2022,,Thidapon  Kliangrot,0,2,21,1,2022-12-26 16:25:42,2022-12-26 16:25:44,,,,,1,0,0,1,,,,,0,0,0,0,1,
RDF2212140,115,-,,Thidapon  Kliangrot,0,1,,RDF2212140,20,12.0,2022.0,12/26/2022,,Thidapon  Kliangrot,0,2,21,2,2022-12-26 16:36:30,2023-03-24 10:07:17,,,,,1,0,0,1,,,,,0,0,0,0,1,
RDF2301001,66,-,,Thatsanawaree Kotwong,0,3.2,,RDF2301001,20,1.0,2023.0,01/04/2023,,Thatsanawaree Kotwong,0,1,19,0,2023-01-04 10:21:55,2023-01-04 10:22:49,,,,,1,0,0,1,,,,,0,0,0,0,1,
RDF2301002,194,-,,Thatsanawaree Kotwong,0,2,,RDF2301002,20,1.0,2023.0,01/04/2023,,Thatsanawaree Kotwong,0,1,19,0,2023-01-04 10:43:00,2023-01-04 10:43:42,,,,,1,0,0,1,,,,,0,0,0,0,1,
RDF2301003,223,-,,Thatsanawaree Kotwong,0,2,,RDF2301003,20,1.0,2023.0,01/04/2023,,Thatsanawaree Kotwong,0,2,17,1,2023-01-04 11:09:49,2023-06-21 14:54:59,,,,,1,0,0,1,,,,,0,0,0,0,1,
RDF2301004,82,-,,Thatsanawaree Kotwong,0,3,,RDF2301004,20,1.0,2023.0,01/04/2023,,Thatsanawaree Kotwong,0,2,17,1,2023-01-04 14:08:36,2023-06-21 15:24:29,,,,,1,0,0,1,,,,,0,0,0,0,1,
RDF2301005,230,"ปรับเรื่องการเห็นผล ลดActive ตัวที่มี effectiveน้อยออก เหลือแต่ตัวที่มีefffectiveเยอะและต้องการให้เห็นผลมากยิ่งขึ้น
เนื้อเจลเหมือนกับตัวอย่างที่ลคส่งมา Cleanscar
ฟีลลิ่งเบาขึ้น เกลี่ยง่ายขึ้น ซึมง่ายขึ้น เคลือบผิวนิดหน่อย ทาแล้วไม่เหนียวมือ ไม่อุดตัน อ่อนโยน ไม่แสบผิว
ปรับเรื่องราคา 50฿-60฿/15g
Actives
1.NovoretinTM %effective dosage
2.Bakuchiol %effective dosage
3.B3 5% (%effective dosage)
4.Sulfhydryl compound ที่ไม่ใช่หัวหอม หรือ Glutathione (%effective dosage)
5.Aloevera
6.Alwhite7TM [Claim]
(Gluta,Tranexamic acid,arbutin,B3,sophora root,saururus)
7.N-Acetyl Glucosamine [Claim]
8.VitC,VitE [Claim]",,Bantita Petra,0,2,,RDF2301005,20,1.0,2023.0,01/05/2023,,Bantita Petra,0,2,17,2,2023-01-05 09:57:59,2023-10-30 17:48:41,,,,,1,0,0,1,,,,,0,0,0,0,1,
